ID,API_NUMBER,WELLTYPE,DEPTH,ISWSPNUM,VERIFIED_BY,VERIFIED_NOTES,VERIFIED_DATE,BEDROCK_DEPTH,VLQ,VLC,LATITUDE,LONGITUDE,ELEV_FT,BEDROCK_ELEV_FT,BEDROCK_ELEV_M
1809,120973351800,PRIV,250.0,nan,nan,nan,nan,244.0,nan,nan,42.430326,-88.005739,743.8651733,499.86517330000004,152.35890482184
1810,120973354400,PRIV,120.0,316125.0,nan,nan,nan,233.0,nan,nan,42.439904,-88.115431,791.9116821,558.9116821,170.35628070408
1811,120973355200,COMM,250.0,nan,nan,nan,nan,227.0,nan,nan,42.430799,-88.116262,760.6879883,533.6879883,162.66809883384002
1812,120973359100,PRIV,200.0,316829.0,BL,nan,5/15/2001 0:00:00,283.0,nan,nan,42.427921,-88.055639,795.008606,512.008606,156.06022310880002
1813,120973362200,PRIV,280.0,313825.0,nan,nan,nan,255.0,nan,nan,42.474598,-87.99158,770.5836182,515.5836182,157.14988682736004
1814,120973362500,PRIV,200.0,nan,nan,nan,nan,271.0,nan,nan,42.475701,-87.991931,771.6541138,500.6541138,152.59937388624002
1815,120973362700,PRIV,200.0,313834.0,nan,nan,nan,250.0,nan,nan,42.480445,-87.996309,772.6811523,522.6811523,159.31321522104
1816,120973368000,PRIV,100.0,nan,nan,nan,nan,232.0,nan,nan,42.424364,-88.002,722.770813,490.770813,149.5869438024
1817,120973379600,PRIV,160.0,313826.0,BL,nan,5/15/2001 11:07:04,253.0,nan,nan,42.476258,-87.989098,777.0169067,524.0169067,159.72035316216002
1818,120973413500,PRIV,160.0,313890.0,BL,nan,5/15/2001 0:00:00,234.0,nan,nan,42.480899,-88.003421,768.0895996,534.0895996,162.79050995808
1819,120973415600,PRIV,100.0,nan,BL,nan,5/15/2001 11:07:04,220.0,nan,nan,42.360199,-88.110318,782.9486694,562.9486694,171.58675443312
1820,120973416100, ,0.0,nan,nan,nan,nan,256.0,nan,nan,42.483146,-87.9937,773.7420654,517.7420654,157.80778153392
1821,120973421800,PRIV,140.0,nan,nan,nan,nan,290.0,nan,nan,42.405431,-88.107891,815.9630737,525.9630737,160.31354486376
1822,120973422400,PRIV,270.0,227996.0,BL,nan,5/15/2001 11:07:04,258.0,nan,nan,42.466602,-88.022222,808.6862183,550.6862183,167.84915933784
1823,120973430400,PRIV,180.0,333051.0,nan,nan,nan,270.0,nan,nan,42.398181,-88.112802,790.1033936,520.1033936,158.52751436928
1824,120973433300,PRIV,280.0,194178.0,nan,nan,nan,254.0,nan,nan,42.372434,-88.061765,787.7496948,533.7496948,162.68690697504002
1825,120973433600,PRIV,120.0,334760.0,BL,nan,5/15/2001 11:07:04,240.0,nan,nan,42.382414,-88.116712,755.3724365,515.3724365,157.0855186452
1826,120973434100,PRIV,100.0,334758.0,BL,nan,5/15/2001 11:07:04,258.0,nan,nan,42.380808,-88.11744,741.2022095,483.2022095,147.2800334556
1827,120973434200,PRIV,150.0,334908.0,nan,nan,nan,221.0,nan,nan,42.359961,-88.110498,773.6174316,552.6174316,168.43779315168
1828,120973434600,PRIV,150.0,228328.0,BL,nan,5/15/2001 11:07:04,270.0,nan,nan,42.371023,-88.04812,796.5776367,526.5776367,160.50086366616
1829,120973436500,PRIV,130.0,228346.0,nan,nan,nan,273.0,nan,nan,42.370373,-88.00281,768.3320313,495.33203130000004,150.97720314024002
1830,120973441300,PRIV,238.0,206033.0,nan,nan,nan,231.0,nan,nan,42.367667,-88.138524,798.2969971,567.2969971,172.91212471608
1831,120973444000,PRIV,180.0,315934.0,BL,nan,5/15/2001 0:00:00,262.0,nan,nan,42.435486,-88.041015,792.755249,530.755249,161.7741998952
1832,120973444300,PRIV,300.0,nan,BL,nan,5/15/2001 11:07:04,265.0,nan,nan,42.433356,-88.118035,785.5291748,520.5291748,158.65729247904
1833,120973452100,PRIV,90.0,337500.0,BL,nan,5/15/2001 11:07:04,256.0,nan,nan,42.389217,-88.121262,776.902771,520.902771,158.7711646008
1834,120973453100,PRIV,125.0,nan,nan,nan,nan,244.0,nan,nan,42.383951,-88.138596,777.6537476,533.6537476,162.65766226848
1835,120973453900,PRIV,225.0,nan,nan,nan,nan,281.0,nan,nan,42.380244,-88.133737,804.4143066,523.4143066,159.53668065168003
1836,120973461500,PRIV,100.0,nan,BL,nan,5/15/2001 11:07:04,260.0,nan,nan,42.382453,-88.137226,786.1052856,526.1052856,160.35689105088
1837,120973465800,PRIV,150.0,229167.0,BL,nan,5/15/2001 11:07:04,260.0,nan,nan,42.369128,-87.99923,781.8720093,521.8720093,159.06658843463998
1838,120973468000,PRIV,200.0,230395.0,BL,nan,5/15/2001 11:07:04,257.0,nan,nan,42.469724,-88.021153,798.8862915,541.8862915,165.1669416492
1839,120973544300,PRIV,0.0,nan,BL,nan,5/15/2001 11:07:04,236.0,nan,nan,42.379769,-88.130451,758.5645752,522.5645752,159.27768252096
1840,120973544400,PRIV,100.0,nan,BL,nan,5/15/2001 11:07:04,265.0,nan,nan,42.382175,-88.135741,782.1898193,517.1898193,157.63945692264
1841,120973544500,PRIV,100.0,nan,BL,nan,5/15/2001 11:07:04,258.0,nan,nan,42.382019,-88.135577,784.8688965,526.8688965,160.5896396532
1842,120973544600,PRIV,100.0,nan,BL,nan,5/15/2001 11:07:04,260.0,nan,nan,42.3819,-88.136765,782.0805054,522.0805054,159.13013804592
1843,120973544700,PRIV,100.0,nan,BL,nan,5/15/2001 11:07:04,268.0,nan,nan,42.382722,-88.136399,788.8226318,520.8226318,158.74673817264
1844,120973544800,PRIV,100.0,nan,BL,nan,5/15/2001 11:07:04,256.0,nan,nan,42.381759,-88.136764,781.2724609,525.2724609,160.10304608232002
1845,120973549000,PRIV,100.0,nan,BL,nan,5/15/2001 11:07:04,258.0,nan,nan,42.38204,-88.136766,782.4776001,524.4776001,159.86077251048002
1846,120973549100,PRIV,266.0,nan,BL,nan,5/15/2001 11:07:04,160.0,nan,nan,42.380016,-88.136565,780.3320313,620.3320313,189.07720314024002
1847,120973557600,PRIV,220.0,239149.0,BL,nan,5/15/2001 11:07:04,236.0,nan,nan,42.384714,-88.116732,759.848938,523.848938,159.6691563024
1848,120973558500,PRIV,140.0,240405.0,BL,nan,5/15/2001 11:07:04,261.0,nan,nan,42.376003,-88.11185,781.8700562,520.8700562,158.76119312976002
1849,120973558700,PRIV,100.0,230309.0,BL,nan,5/15/2001 11:07:04,235.0,nan,nan,42.382517,-88.117081,754.3731689,519.3731689,158.30494188072
1850,120973592700,PRIV,100.0,260738.0,nan,nan,nan,257.0,nan,nan,42.451703,-88.032804,788.7376099,531.7376099,162.07362349752003
1851,120973593400,PRIV,150.0,230195.0,BL,nan,5/15/2001 0:00:00,278.0,nan,nan,42.427041,-88.116398,804.6099854,526.6099854,160.51072354992002
1852,120973593500,PRIV,270.0,286734.0,BL,nan,5/15/2001 0:00:00,246.0,nan,nan,42.428337,-88.11117,786.9987183,540.9987183,164.89640933784
1853,120973594300,PRIV,250.0,230333.0,BL,nan,5/15/2001 0:00:00,306.0,nan,nan,42.429472,-88.096403,821.1528931,515.1528931,157.01860181688002
1854,120973595000,PRIV,160.0,229104.0,BL,nan,5/15/2001 11:07:04,272.0,nan,nan,42.485133,-87.985044,798.6308594,526.6308594,160.51708594512
1855,120973595100,PRIV,200.0,nan,BL,nan,5/15/2001 11:07:04,240.0,nan,nan,42.475926,-87.994155,770.6594849,530.6594849,161.74501099752
1856,120973618400,PRIV,100.0,nan,BL,nan,5/15/2001 11:07:04,253.0,nan,nan,42.382175,-88.136767,782.8818359,529.8818359,161.50798358232004
1857,120973618500,PRIV,100.0,nan,BL,nan,5/15/2001 11:07:04,263.0,nan,nan,42.383704,-88.138936,764.663208,501.66320800000005,152.90694579840002
1858,120973618600,PRIV,100.0,nan,BL,nan,5/15/2001 11:07:04,263.0,nan,nan,42.3823,-88.135583,789.0108643,526.0108643,160.32811143864
1859,120973618700,PRIV,100.0,nan,BL,nan,5/15/2001 11:07:04,276.0,nan,nan,42.382443,-88.135769,784.7644043,508.7644043,155.07139043064
1860,120973619000,PRIV,100.0,nan,BL,nan,5/15/2001 11:07:04,241.0,nan,nan,42.383288,-88.138933,769.4465332,528.4465332,161.07050331936
1861,120973623200,PRIV,140.0,230464.0,BL,nan,5/15/2001 11:07:04,278.0,nan,nan,42.483423,-87.985075,801.821228,523.821228,159.66071029440002
1862,120973623500,PRIV,260.0,239934.0,BL,nan,5/15/2001 0:00:00,251.0,nan,nan,42.474071,-87.996515,773.0110474,522.0110474,159.10896724752
1863,120973626100,PRIV,150.0,286757.0,BL,nan,5/15/2001 0:00:00,271.0,nan,nan,42.395904,-88.046543,786.5904541,515.5904541,157.15197040968002
1864,120973643200,PRIV,100.0,nan,BL,nan,5/15/2001 11:07:04,257.0,nan,nan,42.382166,-88.135949,779.0766602,522.0766602,159.12896602896
1865,120973643300,PRIV,100.0,nan,BL,nan,5/15/2001 11:07:04,258.0,nan,nan,42.382516,-88.135954,787.2472534,529.2472534,161.31456283632
1866,120973644700,PRIV,180.0,286762.0,VJA,arcmap,7/15/2004 0:00:00,272.0,nan,nan,42.379364,-88.11427,760.3078003,488.30780030000005,148.83621753144
1867,120973645500,PRIV,150.0,nan,BL,nan,5/15/2001 11:07:04,273.0,nan,nan,42.402698,-88.101841,792.4450073,519.4450073,158.32683822504004
1868,120973650800,PRIV,125.0,237327.0,BL,nan,5/15/2001 11:07:04,232.0,nan,nan,42.382713,-88.118099,752.2296753,520.2296753,158.56600503144003
1869,120973652900,PRIV,200.0,nan,BL,nan,5/15/2001 0:00:00,266.0,nan,nan,42.401772,-88.100522,791.8383789,525.8383789,160.27553788871998
1870,120973657000,PRIV,100.0,nan,BL,nan,5/15/2001 11:07:04,253.0,nan,nan,42.381896,-88.13639,780.899231,527.899231,160.9036856088
1871,120973657100,PRIV,100.0,nan,BL,nan,5/15/2001 11:07:04,260.0,nan,nan,42.382589,-88.136773,781.2789307,521.2789307,158.88581807736003
1872,120973658100,PRIV,250.0,239061.0,BL,nan,5/15/2001 11:07:04,262.0,nan,nan,42.383907,-88.115793,781.1216431,519.1216431,158.22827681688003
1873,120973658200,PRIV,90.0,239083.0,BL,nan,5/15/2001 11:07:04,265.0,nan,nan,42.384176,-88.115424,788.1004028,523.1004028,159.44100277344
1874,120973666200,PRIV,200.0,240037.0,BL,nan,5/15/2001 0:00:00,265.0,nan,nan,42.401772,-88.100522,791.8383789,526.8383789,160.58033788871998
1875,120973666300,PRIV,200.0,240038.0,VJA,arcmap,7/29/2004 0:00:00,275.0,nan,nan,42.403175,-88.100619,796.8096313,521.8096313,159.04757562024
1876,120973670500,PRIV,200.0,nan,BL,nan,5/15/2001 11:07:04,264.0,nan,nan,42.381755,-88.136389,780.354187,516.354187,157.3847561976
1877,120973670600,PRIV,200.0,nan,BL,nan,5/15/2001 11:07:04,259.0,nan,nan,42.382729,-88.136774,780.6687622,521.6687622,159.00463871856
1878,120973681800,PRIV,280.0,nan,BL,nan,5/15/2001 11:07:04,260.0,nan,nan,42.380571,-88.136398,780.772644,520.772644,158.73150189120003
1879,120973682700,TH,200.0,nan,nan,nan,nan,309.0,nan,nan,42.405435,-88.117704,801.6516113,492.6516113,150.16021112424002
1880,120973692600,PRIV,200.0,nan,BL,nan,5/15/2001 11:07:04,253.0,nan,nan,42.382169,-88.136395,780.0419312,527.0419312,160.64238062976003
1881,120973692700,PRIV,200.0,nan,BL,nan,5/15/2001 11:07:04,254.0,nan,nan,42.382034,-88.136394,780.1410522,526.1410522,160.36779271056
1882,120973692800,PRIV,200.0,nan,BL,nan,5/15/2001 11:07:04,260.0,nan,nan,42.382587,-88.136398,781.5494385,521.5494385,158.9682688548
1883,120973692900,PRIV,200.0,nan,BL,nan,5/15/2001 11:07:04,259.0,nan,nan,42.38245,-88.136397,780.2807007,521.2807007,158.88635757336002
1884,120973693000,PRIV,200.0,nan,BL,nan,5/15/2001 11:07:04,258.0,nan,nan,42.382309,-88.136396,779.9084473,521.9084473,159.07769473704002
1885,120973693100,PRIV,200.0,nan,BL,nan,5/15/2001 11:07:04,261.0,nan,nan,42.382313,-88.136768,782.7960815,521.7960815,159.0434456412
1886,120973693300,PRIV,200.0,nan,BL,nan,5/15/2001 11:07:04,261.0,nan,nan,42.382454,-88.136772,781.621582,520.621582,158.6854581936
1887,120973695900,PRIV,250.0,240960.0,nan,nan,nan,256.0,nan,nan,42.396387,-88.119045,792.4300537,536.4300537,163.50388036776002
1888,120973696400,PRIV,240.0,240270.0,BL,nan,5/15/2001 11:07:04,240.0,nan,nan,42.383541,-88.117265,755.7751465,515.7751465,157.20826465320002
1889,120973696800,PRIV,140.0,nan,BL,nan,5/15/2001 11:07:04,252.0,nan,nan,42.377659,-88.114729,762.390625,510.390625,155.56706250000002
1890,120973703000,PRIV,100.0,239742.0,BL,nan,5/15/2001 11:07:04,206.0,nan,nan,42.494209,-88.007089,764.2723999,558.2723999,170.16142748952
1891,120973705300,PRIV,150.0,nan,BL,nan,5/15/2001 11:07:04,252.0,nan,nan,42.429398,-88.114658,787.7781372,535.7781372,163.30517621855998
1892,120973706100,PRIV,175.0,266542.0,BL,nan,5/15/2001 11:07:04,216.0,nan,nan,42.493256,-88.000776,767.0957642,551.0957642,167.97398892816
1893,120973706200,PRIV,160.0,239661.0,BL,nan,5/15/2001 11:07:04,277.0,nan,nan,42.47918,-87.993078,777.9425659,500.9425659,152.68729408632
1894,120973725300,PRIV,200.0,nan,BL,nan,5/15/2001 11:07:04,258.0,nan,nan,42.382318,-88.13595,781.4726563,523.4726563,159.55446564024
1895,120973728600,PRIV,171.0,239251.0,BL,nan,5/15/2001 0:00:00,280.0,nan,nan,42.39465,-88.050186,798.7800293,518.7800293,158.12415293064
1896,120973729300,PRIV,160.0,239890.0,BL,nan,5/15/2001 11:07:04,284.0,nan,nan,42.381402,-88.11181,815.1865845,531.1865845,161.90567095560002
1897,120973729700,PRIV,300.0,239221.0,BL,nan,5/15/2001 11:07:04,269.0,nan,nan,42.363944,-88.060122,799.6203613,530.6203613,161.73308612424
1898,120973736200,PRIV,100.0,239782.0,BL,nan,5/15/2001 11:07:04,196.0,nan,nan,42.490997,-88.118415,748.5493774,552.5493774,168.41705023152002
1899,120973737400,PRIV,240.0,239816.0,BL,nan,5/15/2001 11:07:04,250.0,nan,nan,42.449846,-88.095871,799.1697388,549.1697388,167.38693638624002
1900,120973761900,PRIV,270.0,245627.0,BL,nan,5/15/2001 11:07:04,297.0,nan,nan,42.398747,-88.118008,808.6721191,511.67211910000003,155.95766190168
1901,120973763200,SEMIP,135.0,239689.0,BL,nan,5/15/2001 0:00:00,275.0,nan,nan,42.368391,-87.998459,784.7979126,509.7979126,155.38640376048002
1902,120973782000,PRIV,0.0,246441.0,BL,nan,5/15/2001 0:00:00,260.0,nan,nan,42.39999,-88.091706,789.8068848,529.8068848,161.48513848704002
1903,120973786800,PRIV,130.0,245975.0,nan,nan,nan,276.0,nan,nan,42.481301,-87.99105,804.6576538,528.6576538,161.13485287824003
1904,120973802700,PRIV,250.0,nan,nan,nan,nan,260.0,nan,nan,42.384517,-88.139465,777.0172729,517.0172729,157.58686477992
1905,120973805200,PRIV,250.0,250777.0,BL,nan,5/15/2001 11:07:04,272.0,nan,nan,42.383049,-88.11373,784.3494263,512.3494263,156.16410513624
1906,120973805500,PRIV,230.0,246027.0,nan,nan,nan,210.0,nan,nan,42.370544,-88.074002,773.5958252,563.5958252,171.78400752096002
1907,120973805600,PRIV,200.0,250467.0,nan,nan,nan,257.0,nan,nan,42.368729,-88.074007,764.6026001,507.6026001,154.71727251048
1908,120973828800,SEMIP,300.0,254526.0,BL,nan,5/15/2001 11:07:04,279.0,nan,nan,42.381646,-88.1139,779.4937134,500.49371340000005,152.55048384432
1909,120973828900,PRIV,280.0,254531.0,BL,nan,5/15/2001 11:07:04,270.0,nan,nan,42.383049,-88.11373,784.3430176,514.3430176,156.77175176448003
1910,120973831800,PRIV,120.0,254532.0,BL,nan,5/15/2001 11:07:04,242.0,nan,nan,42.427125,-88.123863,761.883667,519.883667,158.4605417016
1911,120973832100,PRIV,200.0,424035.0,BL,nan,5/15/2001 11:07:04,223.0,nan,nan,42.461296,-88.056199,791.918396,568.918396,173.4063271008
1912,120973832700,PRIV,150.0,254641.0,BL,nan,5/15/2001 0:00:00,266.0,nan,nan,42.433356,-88.118035,785.5291748,519.5291748,158.35249247904
1913,120973839700,IRRIG,360.0,404934.0,nan,nan,nan,245.0,nan,nan,42.369695,-88.065442,778.7321167,533.7321167,162.68154917016
1914,120973846200,PRIV,100.0,nan,BL,nan,5/15/2001 0:00:00,250.0,nan,nan,42.379998,-88.121648,746.5770264,496.5770264,151.35667764672002
1915,120973849200,PRIV,150.0,262734.0,nan,nan,nan,241.0,nan,nan,42.427174,-88.119229,763.9921265,522.9921265,159.4080001572
1916,120973865100,PRIV,120.0,266442.0,BL,nan,5/15/2001 11:07:04,248.0,nan,nan,42.42948,-88.127577,760.5759888,512.5759888,156.23316138624
1917,120973867800,PRIV,135.0,266429.0,BL,nan,5/15/2001 0:00:00,267.0,nan,nan,42.376289,-88.112944,784.0118408,517.0118408,157.58520907584
1918,120973869700,PRIV,0.0,nan,BL,nan,5/15/2001 11:07:04,266.0,nan,nan,42.381878,-88.137769,790.2460327,524.2460327,159.79019076696
1919,120973870100,PRIV,130.0,266411.0,BL,nan,5/15/2001 11:07:04,268.0,nan,nan,42.380752,-88.114442,764.4435425,496.44354250000004,151.315991754
1920,120973873700,PRIV,250.0,265338.0,nan,nan,nan,240.0,nan,nan,42.473965,-87.9832,778.2559204,538.2559204,164.06040453792002
1921,120973875800,PRIV,130.0,266403.0,BL,nan,5/15/2001 11:07:04,280.0,nan,nan,42.363336,-88.058516,793.8622437,513.8622437,156.62521187976
1922,120973878400,PRIV,225.0,268917.0,BL,nan,5/15/2001 11:07:04,245.0,nan,nan,42.390742,-88.114869,763.5053101,518.5053101,158.04041851848
1923,120973883000,PRIV,130.0,nan,BL,nan,5/15/2001 11:07:04,282.0,nan,nan,42.363476,-88.058516,794.9023438,512.9023438,156.33263439024003
1924,120973891300,MUNIC,250.0,409855.0,nan,nan,nan,212.0,nan,nan,42.368177,-88.097096,752.852417,540.852417,164.8518167016
1925,120973892100,MUNIC,229.0,410007.0,BL,nan,5/15/2001 11:07:04,228.0,nan,nan,42.479465,-88.098807,773.1474609,545.1474609,166.16094608232004
1926,120973895200,PRIV,140.0,274264.0,BL,nan,5/15/2001 0:00:00,235.0,nan,nan,42.440491,-88.024216,767.1987305,532.1987305,162.2141730564
1927,120973898900,SEMIP,150.0,270664.0,nan,nan,nan,220.0,nan,nan,42.49118,-88.026387,764.1669312,544.1669312,165.86208062976002
1928,120973899000,PRIV,100.0,nan,BL,nan,5/15/2001 0:00:00,208.0,nan,nan,42.467484,-88.14597,742.7089233,534.7089233,162.97927982184
1929,120973907600,PRIV,0.0,275980.0,BL,nan,5/15/2001 0:00:00,273.0,nan,nan,42.396857,-88.098573,775.2381592,502.23815920000004,153.08219092416002
1930,120973911800,PRIV,270.0,276015.0,AJS,nan,9/10/2007 0:00:00,255.0,nan,nan,42.471048,-87.992651,782.2682495,527.2682495,160.7113624476
1931,120973929400,PRIV,0.0,284711.0,BL,nan,5/15/2001 0:00:00,293.0,nan,nan,42.400457,-88.064471,814.4754639,521.4754639,158.94572139672002
1932,120973931000,PRIV,260.0,nan,nan,nan,nan,255.0,nan,nan,42.478036,-88.019058,787.7518311,532.7518311,162.38275811928
1933,120973940700,PRIV,180.0,286194.0,BL,nan,5/15/2001 0:00:00,267.0,nan,nan,42.394223,-88.057632,802.2842407,535.2842407,163.15463656536002
1934,120973941400,PRIV,150.0,286197.0,BL,nan,5/15/2001 11:07:04,243.0,nan,nan,42.494313,-88.053604,785.1516724,542.1516724,165.24782974752003
1935,120973948500,IRRIG,160.0,nan,BL,nan,5/15/2001 11:07:04,298.0,nan,nan,42.4145,-88.108953,798.9428101,500.9428101,152.68736851848
1936,120973955900,PRIV,140.0,nan,BL,nan,5/15/2001 11:07:04,280.0,nan,nan,42.430518,-88.04992,791.1125488,511.1125488,155.78710487424001
1937,120973960700,PRIV,0.0,288902.0,BL,nan,5/15/2001 0:00:00,273.0,nan,nan,42.399476,-88.094627,782.3867188,509.38671880000004,155.26107189024003
1938,120973961400,PRIV,300.0,289094.0,BL,nan,5/15/2001 11:07:04,267.0,nan,nan,42.401267,-88.099971,799.1992188,532.1992188,162.21432189024003
1939,120973971600,PRIV,150.0,290914.0,BL,nan,5/15/2001 11:07:04,216.0,nan,nan,42.383576,-88.119858,743.168396,527.168396,160.6809271008
1940,120973980100,PRIV,180.0,nan,BL,nan,5/15/2001 11:07:04,259.0,nan,nan,42.385287,-88.139361,782.0339966,523.0339966,159.42076216368002
1941,120973981100,PRIV,250.0,nan,BL,nan,5/15/2001 11:07:04,276.0,nan,nan,42.38431,-88.11515,791.2355957,515.2355957,157.04380956936
1942,120974028200,PRIV,182.0,300615.0,BL,nan,5/15/2001 11:07:04,216.0,nan,nan,42.365831,-88.139181,800.1855469,584.1855469,178.05975469512
1943,120974028300,PRIV,0.0,246275.0,BL,nan,5/15/2001 11:07:04,235.0,nan,nan,42.389598,-88.137401,774.7040405,539.7040405,164.50179154440002
1944,120974029600,PRIV,270.0,299500.0,nan,nan,nan,285.0,nan,nan,42.366937,-88.069134,784.3859863,499.3859863,152.21284862424002
1945,120974029700,PRIV,140.0,299737.0,nan,nan,nan,279.0,nan,nan,42.368729,-88.074007,764.6026001,485.6026001,148.01167251048003
1946,120974033500,PRIV,300.0,299505.0,BL,nan,5/15/2001 11:07:04,315.0,nan,nan,42.431523,-88.05715,839.5944824,524.5944824,159.89639823552
1947,120974045800,PRIV,230.0,301001.0,BL,nan,5/15/2001 11:07:04,257.0,nan,nan,42.486368,-87.993903,780.4138184,523.4138184,159.53653184832
1948,120974058200,PRIV,270.0,301782.0,BL,nan,5/15/2001 11:07:04,266.0,nan,nan,42.425277,-88.127637,798.2756348,532.2756348,162.23761348704002
1949,120974060600,SEMIP,120.0,303527.0,nan,nan,nan,239.0,nan,nan,42.425091,-88.00497,743.4966431,504.49664310000003,153.77057681688
1950,120974072700,PRIV,100.0,304592.0,nan,nan,nan,216.0,nan,nan,42.383646,-88.11782,749.7626343,533.7626343,162.69085093464
1951,120974089200,PRIV,120.0,305549.0,BL,nan,5/15/2001 0:00:00,279.0,nan,nan,42.482251,-87.995056,771.5163574,492.51635739999995,150.11898573552
1952,120974111100,PRIV,240.0,309839.0,BL,nan,5/15/2001 0:00:00,238.0,nan,nan,42.42173,-88.133658,735.7929688,497.79296880000004,151.72729689024
1953,120974187700,PRIV,265.0,311396.0,BL,nan,5/15/2001 11:07:04,242.0,nan,nan,42.38075,-88.117251,740.5887451,498.5887451,151.96984950648
1954,120974192300,SUBD,0.0,nan,AJS,nan,3/13/2001 0:00:00,252.0,nan,nan,42.3877,-87.984368,772.3404541,520.3404541,158.59977040968
1955,120974192400,MUNIC,0.0,405026.0,nan,nan,nan,203.0,nan,nan,42.443825,-88.114558,796.5481567,593.5481567,180.91347816216003
1956,120974208200,SEMIP,150.0,314769.0,BL,nan,5/15/2001 11:07:04,198.0,nan,nan,42.405981,-88.00329,737.317688,539.317688,164.3840313024
1957,120974211000,PRIV,0.0,332864.0,nan,nan,nan,241.0,nan,nan,42.492273,-87.996294,780.8773193,539.8773193,164.55460692264
1958,120974212100,PRIV,180.0,314010.0,BL,nan,5/15/2001 11:07:04,252.0,nan,nan,42.430963,-88.111993,789.1219482,537.1219482,163.71476981136001
1959,120974231800,PRIV,230.0,322118.0,BL,nan,5/15/2001 11:07:04,223.0,nan,nan,42.384129,-88.119311,747.3397827,524.3397827,159.81876576696
1960,120974236900,PRIV,55.0,321464.0,BL,nan,5/15/2001 11:07:04,246.0,nan,nan,42.38047,-88.123392,748.0950928,502.0950928,153.03858428544
1961,120974239000,PRIV,0.0,321441.0,BL,nan,5/15/2001 11:07:04,220.0,nan,nan,42.359984,-88.108372,777.111084,557.111084,169.8074584032
1962,120974254600, ,0.0,286870.0,BL,nan,5/15/2001 11:07:04,296.0,nan,nan,42.434539,-88.055304,839.8964844,543.8964844,165.77964844512
1963,120974263900,PRIV,150.0,324920.0,BL,nan,5/15/2001 11:07:04,246.0,nan,nan,42.427959,-88.122161,768.2923584,522.2923584,159.19471084032
